"choice","log_income","female","education","alt","price","chid","idx.chid","idx.alt"
FALSE, 6.8114097,1,5,"0",0.0, 486, 486,0
FALSE, 6.8114097,1,5,"1",0.6, 486, 486,1
TRUE, 6.8114097,1,5,"2",0.5, 486, 486,2
FALSE, 6.8114097,1,5,"3",0.4, 486, 486,3
FALSE, 6.8114097,1,5,"4",0.6, 486, 486,4
FALSE, 6.1488643,1,1,"0",0.0, 487, 487,0
FALSE, 6.1488643,1,1,"1",0.6, 487, 487,1
FALSE, 6.1488643,1,1,"2",0.5, 487, 487,2
FALSE, 6.1488643,1,1,"3",0.4, 487, 487,3
TRUE, 6.1488643,1,1,"4",0.6, 487, 487,4
FALSE, 5.6934552,1,2,"0",0.0, 488, 488,0
FALSE, 5.6934552,1,2,"1",0.6, 488, 488,1
FALSE, 5.6934552,1,2,"2",0.5, 488, 488,2
FALSE, 5.6934552,1,2,"3",0.4, 488, 488,3
TRUE, 5.6934552,1,2,"4",0.6, 488, 488,4
FALSE, 6.4722911,0,3,"0",0.0, 489, 489,0
FALSE, 6.4722911,0,3,"1",0.6, 489, 489,1
FALSE, 6.4722911,0,3,"2",0.5, 489, 489,2
TRUE, 6.4722911,0,3,"3",0.4, 489, 489,3
FALSE, 6.4722911,0,3,"4",0.6, 489, 489,4
FALSE, 5.4486045,1,3,"0",0.0, 490, 490,0
FALSE, 5.4486045,1,3,"1",0.6, 490, 490,1
TRUE, 5.4486045,1,3,"2",0.5, 490, 490,2
FALSE, 5.4486045,1,3,"3",0.4, 490, 490,3
FALSE, 5.4486045,1,3,"4",0.6, 490, 490,4
FALSE, 6.4091788,0,4,"0",0.0, 491, 491,0
FALSE, 6.4091788,0,4,"1",0.6, 491, 491,1
FALSE, 6.4091788,0,4,"2",0.5, 491, 491,2
TRUE, 6.4091788,0,4,"3",0.4, 491, 491,3
FALSE, 6.4091788,0,4,"4",0.6, 491, 491,4
TRUE, 2.9599893,0,3,"0",0.0, 492, 492,0
FALSE, 2.9599893,0,3,"1",0.6, 492, 492,1
FALSE, 2.9599893,0,3,"2",0.5, 492, 492,2
FALSE, 2.9599893,0,3,"3",0.4, 492, 492,3
FALSE, 2.9599893,0,3,"4",0.6, 492, 492,4
FALSE, 6.2629995,0,0,"0",0.0, 493, 493,0
TRUE, 6.2629995,0,0,"1",0.6, 493, 493,1
FALSE, 6.2629995,0,0,"2",0.5, 493, 493,2
FALSE, 6.2629995,0,0,"3",0.4, 493, 493,3
FALSE, 6.2629995,0,0,"4",0.6, 493, 493,4
FALSE, 6.8877541,0,2,"0",0.0, 494, 494,0
FALSE, 6.8877541,0,2,"1",0.6, 494, 494,1
TRUE, 6.8877541,0,2,"2",0.5, 494, 494,2
FALSE, 6.8877541,0,2,"3",0.4, 494, 494,3
FALSE, 6.8877541,0,2,"4",0.6, 494, 494,4
FALSE, 6.8385182,1,3,"0",0.0, 495, 495,0
FALSE, 6.8385182,1,3,"1",0.6, 495, 495,1
FALSE, 6.8385182,1,3,"2",0.5, 495, 495,2
FALSE, 6.8385182,1,3,"3",0.4, 495, 495,3
TRUE, 6.8385182,1,3,"4",0.6, 495, 495,4
FALSE, 6.6482132,1,4,"0",0.0, 496, 496,0
FALSE, 6.6482132,1,4,"1",0.6, 496, 496,1
TRUE, 6.6482132,1,4,"2",0.5, 496, 496,2
FALSE, 6.6482132,1,4,"3",0.4, 496, 496,3
FALSE, 6.6482132,1,4,"4",0.6, 496, 496,4
FALSE, 6.7237812,1,4,"0",0.0, 497, 497,0
FALSE, 6.7237812,1,4,"1",0.6, 497, 497,1
TRUE, 6.7237812,1,4,"2",0.5, 497, 497,2
FALSE, 6.7237812,1,4,"3",0.4, 497, 497,3
FALSE, 6.7237812,1,4,"4",0.6, 497, 497,4
FALSE, 6.6510418,0,3,"0",0.0, 498, 498,0
FALSE, 6.6510418,0,3,"1",0.6, 498, 498,1
FALSE, 6.6510418,0,3,"2",0.5, 498, 498,2
TRUE, 6.6510418,0,3,"3",0.4, 498, 498,3
FALSE, 6.6510418,0,3,"4",0.6, 498, 498,4
FALSE, 5.6197377,1,1,"0",0.0, 499, 499,0
FALSE, 5.6197377,1,1,"1",0.6, 499, 499,1
FALSE, 5.6197377,1,1,"2",0.5, 499, 499,2
FALSE, 5.6197377,1,1,"3",0.4, 499, 499,3
TRUE, 5.6197377,1,1,"4",0.6, 499, 499,4
FALSE, 6.7475198,0,6,"0",0.0, 500, 500,0
FALSE, 6.7475198,0,6,"1",0.6, 500, 500,1
FALSE, 6.7475198,0,6,"2",0.5, 500, 500,2
TRUE, 6.7475198,0,6,"3",0.4, 500, 500,3
FALSE, 6.7475198,0,6,"4",0.6, 500, 500,4
FALSE, 6.7103297,1,5,"0",0.0, 501, 501,0
FALSE, 6.7103297,1,5,"1",0.6, 501, 501,1
TRUE, 6.7103297,1,5,"2",0.5, 501, 501,2
FALSE, 6.7103297,1,5,"3",0.4, 501, 501,3
FALSE, 6.7103297,1,5,"4",0.6, 501, 501,4
FALSE, 6.7837616,0,2,"0",0.0, 502, 502,0
FALSE, 6.7837616,0,2,"1",0.6, 502, 502,1
TRUE, 6.7837616,0,2,"2",0.5, 502, 502,2
FALSE, 6.7837616,0,2,"3",0.4, 502, 502,3
FALSE, 6.7837616,0,2,"4",0.6, 502, 502,4
FALSE, 5.3346031,0,4,"0",0.0, 503, 503,0
FALSE, 5.3346031,0,4,"1",0.6, 503, 503,1
FALSE, 5.3346031,0,4,"2",0.5, 503, 503,2
TRUE, 5.3346031,0,4,"3",0.4, 503, 503,3
FALSE, 5.3346031,0,4,"4",0.6, 503, 503,4
FALSE, 6.3015747,0,4,"0",0.0, 504, 504,0
FALSE, 6.3015747,0,4,"1",0.6, 504, 504,1
FALSE, 6.3015747,0,4,"2",0.5, 504, 504,2
TRUE, 6.3015747,0,4,"3",0.4, 504, 504,3
FALSE, 6.3015747,0,4,"4",0.6, 504, 504,4
FALSE, 6.1352528,0,4,"0",0.0, 505, 505,0
FALSE, 6.1352528,0,4,"1",0.6, 505, 505,1
FALSE, 6.1352528,0,4,"2",0.5, 505, 505,2
TRUE, 6.1352528,0,4,"3",0.4, 505, 505,3
FALSE, 6.1352528,0,4,"4",0.6, 505, 505,4
FALSE, 5.8410506,1,4,"0",0.0, 506, 506,0
FALSE, 5.8410506,1,4,"1",0.6, 506, 506,1
TRUE, 5.8410506,1,4,"2",0.5, 506, 506,2
FALSE, 5.8410506,1,4,"3",0.4, 506, 506,3
FALSE, 5.8410506,1,4,"4",0.6, 506, 506,4
FALSE, 6.1887763,1,3,"0",0.0, 507, 507,0
FALSE, 6.1887763,1,3,"1",0.6, 507, 507,1
FALSE, 6.1887763,1,3,"2",0.5, 507, 507,2
FALSE, 6.1887763,1,3,"3",0.4, 507, 507,3
TRUE, 6.1887763,1,3,"4",0.6, 507, 507,4
FALSE, 6.1274324,0,1,"0",0.0, 508, 508,0
TRUE, 6.1274324,0,1,"1",0.6, 508, 508,1
FALSE, 6.1274324,0,1,"2",0.5, 508, 508,2
FALSE, 6.1274324,0,1,"3",0.4, 508, 508,3
FALSE, 6.1274324,0,1,"4",0.6, 508, 508,4
FALSE, 5.4147850,0,4,"0",0.0, 509, 509,0
FALSE, 5.4147850,0,4,"1",0.6, 509, 509,1
FALSE, 5.4147850,0,4,"2",0.5, 509, 509,2
TRUE, 5.4147850,0,4,"3",0.4, 509, 509,3
FALSE, 5.4147850,0,4,"4",0.6, 509, 509,4
FALSE, 6.4787536,0,3,"0",0.0, 510, 510,0
FALSE, 6.4787536,0,3,"1",0.6, 510, 510,1
FALSE, 6.4787536,0,3,"2",0.5, 510, 510,2
TRUE, 6.4787536,0,3,"3",0.4, 510, 510,3
FALSE, 6.4787536,0,3,"4",0.6, 510, 510,4
FALSE, 5.9555478,0,1,"0",0.0, 511, 511,0
TRUE, 5.9555478,0,1,"1",0.6, 511, 511,1
FALSE, 5.9555478,0,1,"2",0.5, 511, 511,2
FALSE, 5.9555478,0,1,"3",0.4, 511, 511,3
FALSE, 5.9555478,0,1,"4",0.6, 511, 511,4
FALSE, 5.7890173,0,1,"0",0.0, 512, 512,0
TRUE, 5.7890173,0,1,"1",0.6, 512, 512,1
FALSE, 5.7890173,0,1,"2",0.5, 512, 512,2
FALSE, 5.7890173,0,1,"3",0.4, 512, 512,3
FALSE, 5.7890173,0,1,"4",0.6, 512, 512,4
FALSE, 4.6610111,1,4,"0",0.0, 513, 513,0
FALSE, 4.6610111,1,4,"1",0.6, 513, 513,1
TRUE, 4.6610111,1,4,"2",0.5, 513, 513,2
FALSE, 4.6610111,1,4,"3",0.4, 513, 513,3
FALSE, 4.6610111,1,4,"4",0.6, 513, 513,4
FALSE, 4.2821435,0,4,"0",0.0, 514, 514,0
FALSE, 4.2821435,0,4,"1",0.6, 514, 514,1
FALSE, 4.2821435,0,4,"2",0.5, 514, 514,2
TRUE, 4.2821435,0,4,"3",0.4, 514, 514,3
FALSE, 4.2821435,0,4,"4",0.6, 514, 514,4
FALSE, 5.9204734,0,2,"0",0.0, 515, 515,0
FALSE, 5.9204734,0,2,"1",0.6, 515, 515,1
FALSE, 5.9204734,0,2,"2",0.5, 515, 515,2
TRUE, 5.9204734,0,2,"3",0.4, 515, 515,3
FALSE, 5.9204734,0,2,"4",0.6, 515, 515,4
FALSE, 6.5565220,0,5,"0",0.0, 516, 516,0
FALSE, 6.5565220,0,5,"1",0.6, 516, 516,1
FALSE, 6.5565220,0,5,"2",0.5, 516, 516,2
TRUE, 6.5565220,0,5,"3",0.4, 516, 516,3
FALSE, 6.5565220,0,5,"4",0.6, 516, 516,4
FALSE, 6.7386125,0,1,"0",0.0, 517, 517,0
TRUE, 6.7386125,0,1,"1",0.6, 517, 517,1
FALSE, 6.7386125,0,1,"2",0.5, 517, 517,2
FALSE, 6.7386125,0,1,"3",0.4, 517, 517,3
FALSE, 6.7386125,0,1,"4",0.6, 517, 517,4
FALSE, 6.8596540,1,2,"0",0.0, 518, 518,0
FALSE, 6.8596540,1,2,"1",0.6, 518, 518,1
FALSE, 6.8596540,1,2,"2",0.5, 518, 518,2
FALSE, 6.8596540,1,2,"3",0.4, 518, 518,3
TRUE, 6.8596540,1,2,"4",0.6, 518, 518,4
FALSE, 6.6621056,1,3,"0",0.0, 519, 519,0
FALSE, 6.6621056,1,3,"1",0.6, 519, 519,1
FALSE, 6.6621056,1,3,"2",0.5, 519, 519,2
FALSE, 6.6621056,1,3,"3",0.4, 519, 519,3
TRUE, 6.6621056,1,3,"4",0.6, 519, 519,4
FALSE, 5.9125555,1,3,"0",0.0, 520, 520,0
FALSE, 5.9125555,1,3,"1",0.6, 520, 520,1
TRUE, 5.9125555,1,3,"2",0.5, 520, 520,2
FALSE, 5.9125555,1,3,"3",0.4, 520, 520,3
FALSE, 5.9125555,1,3,"4",0.6, 520, 520,4
FALSE, 3.5923970,1,2,"0",0.0, 521, 521,0
FALSE, 3.5923970,1,2,"1",0.6, 521, 521,1
FALSE, 3.5923970,1,2,"2",0.5, 521, 521,2
FALSE, 3.5923970,1,2,"3",0.4, 521, 521,3
TRUE, 3.5923970,1,2,"4",0.6, 521, 521,4
FALSE, 5.7985645,1,4,"0",0.0, 522, 522,0
FALSE, 5.7985645,1,4,"1",0.6, 522, 522,1
TRUE, 5.7985645,1,4,"2",0.5, 522, 522,2
FALSE, 5.7985645,1,4,"3",0.4, 522, 522,3
FALSE, 5.7985645,1,4,"4",0.6, 522, 522,4
FALSE, 5.6918376,1,2,"0",0.0, 523, 523,0
FALSE, 5.6918376,1,2,"1",0.6, 523, 523,1
FALSE, 5.6918376,1,2,"2",0.5, 523, 523,2
FALSE, 5.6918376,1,2,"3",0.4, 523, 523,3
TRUE, 5.6918376,1,2,"4",0.6, 523, 523,4
FALSE, 5.9034072,1,3,"0",0.0, 524, 524,0
FALSE, 5.9034072,1,3,"1",0.6, 524, 524,1
TRUE, 5.9034072,1,3,"2",0.5, 524, 524,2
FALSE, 5.9034072,1,3,"3",0.4, 524, 524,3
FALSE, 5.9034072,1,3,"4",0.6, 524, 524,4
FALSE, 6.5901026,0,6,"0",0.0, 525, 525,0
FALSE, 6.5901026,0,6,"1",0.6, 525, 525,1
FALSE, 6.5901026,0,6,"2",0.5, 525, 525,2
TRUE, 6.5901026,0,6,"3",0.4, 525, 525,3
FALSE, 6.5901026,0,6,"4",0.6, 525, 525,4
FALSE, 5.9077677,1,2,"0",0.0, 526, 526,0
FALSE, 5.9077677,1,2,"1",0.6, 526, 526,1
FALSE, 5.9077677,1,2,"2",0.5, 526, 526,2
FALSE, 5.9077677,1,2,"3",0.4, 526, 526,3
TRUE, 5.9077677,1,2,"4",0.6, 526, 526,4
FALSE, 5.6357732,1,3,"0",0.0, 527, 527,0
FALSE, 5.6357732,1,3,"1",0.6, 527, 527,1
TRUE, 5.6357732,1,3,"2",0.5, 527, 527,2
FALSE, 5.6357732,1,3,"3",0.4, 527, 527,3
FALSE, 5.6357732,1,3,"4",0.6, 527, 527,4
FALSE, 3.6826989,1,3,"0",0.0, 528, 528,0
FALSE, 3.6826989,1,3,"1",0.6, 528, 528,1
TRUE, 3.6826989,1,3,"2",0.5, 528, 528,2
FALSE, 3.6826989,1,3,"3",0.4, 528, 528,3
FALSE, 3.6826989,1,3,"4",0.6, 528, 528,4
FALSE, 6.3440884,1,3,"0",0.0, 529, 529,0
FALSE, 6.3440884,1,3,"1",0.6, 529, 529,1
FALSE, 6.3440884,1,3,"2",0.5, 529, 529,2
FALSE, 6.3440884,1,3,"3",0.4, 529, 529,3
TRUE, 6.3440884,1,3,"4",0.6, 529, 529,4
FALSE, 5.4593631,1,1,"0",0.0, 530, 530,0
FALSE, 5.4593631,1,1,"1",0.6, 530, 530,1
FALSE, 5.4593631,1,1,"2",0.5, 530, 530,2
FALSE, 5.4593631,1,1,"3",0.4, 530, 530,3
TRUE, 5.4593631,1,1,"4",0.6, 530, 530,4
FALSE, 6.6521805,1,0,"0",0.0, 531, 531,0
FALSE, 6.6521805,1,0,"1",0.6, 531, 531,1
FALSE, 6.6521805,1,0,"2",0.5, 531, 531,2
FALSE, 6.6521805,1,0,"3",0.4, 531, 531,3
TRUE, 6.6521805,1,0,"4",0.6, 531, 531,4
FALSE, 5.9433777,0,3,"0",0.0, 532, 532,0
FALSE, 5.9433777,0,3,"1",0.6, 532, 532,1
FALSE, 5.9433777,0,3,"2",0.5, 532, 532,2
TRUE, 5.9433777,0,3,"3",0.4, 532, 532,3
FALSE, 5.9433777,0,3,"4",0.6, 532, 532,4
FALSE, 3.8559287,0,1,"0",0.0, 533, 533,0
TRUE, 3.8559287,0,1,"1",0.6, 533, 533,1
FALSE, 3.8559287,0,1,"2",0.5, 533, 533,2
FALSE, 3.8559287,0,1,"3",0.4, 533, 533,3
FALSE, 3.8559287,0,1,"4",0.6, 533, 533,4
FALSE, 6.4619113,0,2,"0",0.0, 534, 534,0
FALSE, 6.4619113,0,2,"1",0.6, 534, 534,1
TRUE, 6.4619113,0,2,"2",0.5, 534, 534,2
FALSE, 6.4619113,0,2,"3",0.4, 534, 534,3
FALSE, 6.4619113,0,2,"4",0.6, 534, 534,4
FALSE, 5.5684462,1,5,"0",0.0, 535, 535,0
FALSE, 5.5684462,1,5,"1",0.6, 535, 535,1
TRUE, 5.5684462,1,5,"2",0.5, 535, 535,2
FALSE, 5.5684462,1,5,"3",0.4, 535, 535,3
FALSE, 5.5684462,1,5,"4",0.6, 535, 535,4
FALSE, 6.3292499,1,2,"0",0.0, 536, 536,0
FALSE, 6.3292499,1,2,"1",0.6, 536, 536,1
FALSE, 6.3292499,1,2,"2",0.5, 536, 536,2
FALSE, 6.3292499,1,2,"3",0.4, 536, 536,3
TRUE, 6.3292499,1,2,"4",0.6, 536, 536,4
FALSE, 5.5953994,1,3,"0",0.0, 537, 537,0
FALSE, 5.5953994,1,3,"1",0.6, 537, 537,1
TRUE, 5.5953994,1,3,"2",0.5, 537, 537,2
FALSE, 5.5953994,1,3,"3",0.4, 537, 537,3
FALSE, 5.5953994,1,3,"4",0.6, 537, 537,4
FALSE, 5.7784610,0,7,"0",0.0, 538, 538,0
FALSE, 5.7784610,0,7,"1",0.6, 538, 538,1
FALSE, 5.7784610,0,7,"2",0.5, 538, 538,2
TRUE, 5.7784610,0,7,"3",0.4, 538, 538,3
FALSE, 5.7784610,0,7,"4",0.6, 538, 538,4
FALSE, 5.9572961,0,2,"0",0.0, 539, 539,0
FALSE, 5.9572961,0,2,"1",0.6, 539, 539,1
FALSE, 5.9572961,0,2,"2",0.5, 539, 539,2
TRUE, 5.9572961,0,2,"3",0.4, 539, 539,3
FALSE, 5.9572961,0,2,"4",0.6, 539, 539,4
FALSE, 6.5722537,1,2,"0",0.0, 540, 540,0
FALSE, 6.5722537,1,2,"1",0.6, 540, 540,1
FALSE, 6.5722537,1,2,"2",0.5, 540, 540,2
FALSE, 6.5722537,1,2,"3",0.4, 540, 540,3
TRUE, 6.5722537,1,2,"4",0.6, 540, 540,4
FALSE, 6.3096758,1,1,"0",0.0, 541, 541,0
FALSE, 6.3096758,1,1,"1",0.6, 541, 541,1
FALSE, 6.3096758,1,1,"2",0.5, 541, 541,2
FALSE, 6.3096758,1,1,"3",0.4, 541, 541,3
TRUE, 6.3096758,1,1,"4",0.6, 541, 541,4
FALSE, 6.2284154,0,3,"0",0.0, 542, 542,0
FALSE, 6.2284154,0,3,"1",0.6, 542, 542,1
FALSE, 6.2284154,0,3,"2",0.5, 542, 542,2
TRUE, 6.2284154,0,3,"3",0.4, 542, 542,3
FALSE, 6.2284154,0,3,"4",0.6, 542, 542,4
FALSE, 6.8983845,0,4,"0",0.0, 543, 543,0
FALSE, 6.8983845,0,4,"1",0.6, 543, 543,1
FALSE, 6.8983845,0,4,"2",0.5, 543, 543,2
TRUE, 6.8983845,0,4,"3",0.4, 543, 543,3
FALSE, 6.8983845,0,4,"4",0.6, 543, 543,4
FALSE, 6.6204933,0,6,"0",0.0, 544, 544,0
FALSE, 6.6204933,0,6,"1",0.6, 544, 544,1
FALSE, 6.6204933,0,6,"2",0.5, 544, 544,2
TRUE, 6.6204933,0,6,"3",0.4, 544, 544,3
FALSE, 6.6204933,0,6,"4",0.6, 544, 544,4
FALSE, 5.7752924,1,7,"0",0.0, 545, 545,0
FALSE, 5.7752924,1,7,"1",0.6, 545, 545,1
TRUE, 5.7752924,1,7,"2",0.5, 545, 545,2
FALSE, 5.7752924,1,7,"3",0.4, 545, 545,3
FALSE, 5.7752924,1,7,"4",0.6, 545, 545,4
FALSE, 6.4015785,0,1,"0",0.0, 546, 546,0
TRUE, 6.4015785,0,1,"1",0.6, 546, 546,1
FALSE, 6.4015785,0,1,"2",0.5, 546, 546,2
FALSE, 6.4015785,0,1,"3",0.4, 546, 546,3
FALSE, 6.4015785,0,1,"4",0.6, 546, 546,4
FALSE, 6.6983668,0,5,"0",0.0, 547, 547,0
FALSE, 6.6983668,0,5,"1",0.6, 547, 547,1
FALSE, 6.6983668,0,5,"2",0.5, 547, 547,2
TRUE, 6.6983668,0,5,"3",0.4, 547, 547,3
FALSE, 6.6983668,0,5,"4",0.6, 547, 547,4
FALSE, 6.5136577,0,4,"0",0.0, 548, 548,0
FALSE, 6.5136577,0,4,"1",0.6, 548, 548,1
FALSE, 6.5136577,0,4,"2",0.5, 548, 548,2
TRUE, 6.5136577,0,4,"3",0.4, 548, 548,3
FALSE, 6.5136577,0,4,"4",0.6, 548, 548,4
FALSE, 6.6310954,0,2,"0",0.0, 549, 549,0
FALSE, 6.6310954,0,2,"1",0.6, 549, 549,1
TRUE, 6.6310954,0,2,"2",0.5, 549, 549,2
FALSE, 6.6310954,0,2,"3",0.4, 549, 549,3
FALSE, 6.6310954,0,2,"4",0.6, 549, 549,4
FALSE, 4.9645354,0,3,"0",0.0, 550, 550,0
FALSE, 4.9645354,0,3,"1",0.6, 550, 550,1
FALSE, 4.9645354,0,3,"2",0.5, 550, 550,2
TRUE, 4.9645354,0,3,"3",0.4, 550, 550,3
FALSE, 4.9645354,0,3,"4",0.6, 550, 550,4
FALSE, 6.5258181,1,6,"0",0.0, 551, 551,0
FALSE, 6.5258181,1,6,"1",0.6, 551, 551,1
TRUE, 6.5258181,1,6,"2",0.5, 551, 551,2
FALSE, 6.5258181,1,6,"3",0.4, 551, 551,3
FALSE, 6.5258181,1,6,"4",0.6, 551, 551,4
FALSE, 6.8586029,1,2,"0",0.0, 552, 552,0
FALSE, 6.8586029,1,2,"1",0.6, 552, 552,1
FALSE, 6.8586029,1,2,"2",0.5, 552, 552,2
FALSE, 6.8586029,1,2,"3",0.4, 552, 552,3
TRUE, 6.8586029,1,2,"4",0.6, 552, 552,4
FALSE, 6.8455081,1,2,"0",0.0, 553, 553,0
FALSE, 6.8455081,1,2,"1",0.6, 553, 553,1
FALSE, 6.8455081,1,2,"2",0.5, 553, 553,2
FALSE, 6.8455081,1,2,"3",0.4, 553, 553,3
TRUE, 6.8455081,1,2,"4",0.6, 553, 553,4
FALSE, 6.5842619,1,4,"0",0.0, 554, 554,0
FALSE, 6.5842619,1,4,"1",0.6, 554, 554,1
TRUE, 6.5842619,1,4,"2",0.5, 554, 554,2
FALSE, 6.5842619,1,4,"3",0.4, 554, 554,3
FALSE, 6.5842619,1,4,"4",0.6, 554, 554,4
FALSE, 6.1909666,0,3,"0",0.0, 555, 555,0
FALSE, 6.1909666,0,3,"1",0.6, 555, 555,1
FALSE, 6.1909666,0,3,"2",0.5, 555, 555,2
TRUE, 6.1909666,0,3,"3",0.4, 555, 555,3
FALSE, 6.1909666,0,3,"4",0.6, 555, 555,4
FALSE, 5.7521381,1,2,"0",0.0, 556, 556,0
FALSE, 5.7521381,1,2,"1",0.6, 556, 556,1
FALSE, 5.7521381,1,2,"2",0.5, 556, 556,2
FALSE, 5.7521381,1,2,"3",0.4, 556, 556,3
TRUE, 5.7521381,1,2,"4",0.6, 556, 556,4
FALSE, 5.8558695,0,2,"0",0.0, 557, 557,0
FALSE, 5.8558695,0,2,"1",0.6, 557, 557,1
FALSE, 5.8558695,0,2,"2",0.5, 557, 557,2
TRUE, 5.8558695,0,2,"3",0.4, 557, 557,3
FALSE, 5.8558695,0,2,"4",0.6, 557, 557,4
FALSE, 1.5761267,1,3,"0",0.0, 558, 558,0
FALSE, 1.5761267,1,3,"1",0.6, 558, 558,1
TRUE, 1.5761267,1,3,"2",0.5, 558, 558,2
FALSE, 1.5761267,1,3,"3",0.4, 558, 558,3
FALSE, 1.5761267,1,3,"4",0.6, 558, 558,4
FALSE, 6.5625021,0,2,"0",0.0, 559, 559,0
FALSE, 6.5625021,0,2,"1",0.6, 559, 559,1
TRUE, 6.5625021,0,2,"2",0.5, 559, 559,2
FALSE, 6.5625021,0,2,"3",0.4, 559, 559,3
FALSE, 6.5625021,0,2,"4",0.6, 559, 559,4
FALSE, 6.6950815,1,4,"0",0.0, 560, 560,0
FALSE, 6.6950815,1,4,"1",0.6, 560, 560,1
TRUE, 6.6950815,1,4,"2",0.5, 560, 560,2
FALSE, 6.6950815,1,4,"3",0.4, 560, 560,3
FALSE, 6.6950815,1,4,"4",0.6, 560, 560,4
FALSE, 6.6310713,1,2,"0",0.0, 561, 561,0
FALSE, 6.6310713,1,2,"1",0.6, 561, 561,1
FALSE, 6.6310713,1,2,"2",0.5, 561, 561,2
FALSE, 6.6310713,1,2,"3",0.4, 561, 561,3
TRUE, 6.6310713,1,2,"4",0.6, 561, 561,4
FALSE, 6.6351827,1,4,"0",0.0, 562, 562,0
FALSE, 6.6351827,1,4,"1",0.6, 562, 562,1
TRUE, 6.6351827,1,4,"2",0.5, 562, 562,2
FALSE, 6.6351827,1,4,"3",0.4, 562, 562,3
FALSE, 6.6351827,1,4,"4",0.6, 562, 562,4
FALSE, 5.7413780,0,2,"0",0.0, 563, 563,0
FALSE, 5.7413780,0,2,"1",0.6, 563, 563,1
FALSE, 5.7413780,0,2,"2",0.5, 563, 563,2
TRUE, 5.7413780,0,2,"3",0.4, 563, 563,3
FALSE, 5.7413780,0,2,"4",0.6, 563, 563,4
FALSE, 4.9421386,1,2,"0",0.0, 564, 564,0
FALSE, 4.9421386,1,2,"1",0.6, 564, 564,1
FALSE, 4.9421386,1,2,"2",0.5, 564, 564,2
FALSE, 4.9421386,1,2,"3",0.4, 564, 564,3
TRUE, 4.9421386,1,2,"4",0.6, 564, 564,4
FALSE, 6.5579569,1,5,"0",0.0, 565, 565,0
FALSE, 6.5579569,1,5,"1",0.6, 565, 565,1
TRUE, 6.5579569,1,5,"2",0.5, 565, 565,2
FALSE, 6.5579569,1,5,"3",0.4, 565, 565,3
FALSE, 6.5579569,1,5,"4",0.6, 565, 565,4
FALSE, 6.0376155,0,2,"0",0.0, 566, 566,0
FALSE, 6.0376155,0,2,"1",0.6, 566, 566,1
TRUE, 6.0376155,0,2,"2",0.5, 566, 566,2
FALSE, 6.0376155,0,2,"3",0.4, 566, 566,3
FALSE, 6.0376155,0,2,"4",0.6, 566, 566,4
FALSE, 6.7735742,1,5,"0",0.0, 567, 567,0
FALSE, 6.7735742,1,5,"1",0.6, 567, 567,1
TRUE, 6.7735742,1,5,"2",0.5, 567, 567,2
FALSE, 6.7735742,1,5,"3",0.4, 567, 567,3
FALSE, 6.7735742,1,5,"4",0.6, 567, 567,4
FALSE, 6.7807609,0,2,"0",0.0, 568, 568,0
FALSE, 6.7807609,0,2,"1",0.6, 568, 568,1
TRUE, 6.7807609,0,2,"2",0.5, 568, 568,2
FALSE, 6.7807609,0,2,"3",0.4, 568, 568,3
FALSE, 6.7807609,0,2,"4",0.6, 568, 568,4
FALSE, 6.0479939,1,3,"0",0.0, 569, 569,0
FALSE, 6.0479939,1,3,"1",0.6, 569, 569,1
FALSE, 6.0479939,1,3,"2",0.5, 569, 569,2
FALSE, 6.0479939,1,3,"3",0.4, 569, 569,3
TRUE, 6.0479939,1,3,"4",0.6, 569, 569,4
FALSE, 6.5613966,0,3,"0",0.0, 570, 570,0
FALSE, 6.5613966,0,3,"1",0.6, 570, 570,1
FALSE, 6.5613966,0,3,"2",0.5, 570, 570,2
TRUE, 6.5613966,0,3,"3",0.4, 570, 570,3
FALSE, 6.5613966,0,3,"4",0.6, 570, 570,4
FALSE, 6.6918105,0,5,"0",0.0, 571, 571,0
FALSE, 6.6918105,0,5,"1",0.6, 571, 571,1
FALSE, 6.6918105,0,5,"2",0.5, 571, 571,2
TRUE, 6.6918105,0,5,"3",0.4, 571, 571,3
FALSE, 6.6918105,0,5,"4",0.6, 571, 571,4
FALSE, 6.8065696,1,3,"0",0.0, 572, 572,0
FALSE, 6.8065696,1,3,"1",0.6, 572, 572,1
FALSE, 6.8065696,1,3,"2",0.5, 572, 572,2
FALSE, 6.8065696,1,3,"3",0.4, 572, 572,3
TRUE, 6.8065696,1,3,"4",0.6, 572, 572,4
FALSE, 6.1008687,0,3,"0",0.0, 573, 573,0
FALSE, 6.1008687,0,3,"1",0.6, 573, 573,1
FALSE, 6.1008687,0,3,"2",0.5, 573, 573,2
TRUE, 6.1008687,0,3,"3",0.4, 573, 573,3
FALSE, 6.1008687,0,3,"4",0.6, 573, 573,4
FALSE, 6.8840790,1,4,"0",0.0, 574, 574,0
FALSE, 6.8840790,1,4,"1",0.6, 574, 574,1
TRUE, 6.8840790,1,4,"2",0.5, 574, 574,2
FALSE, 6.8840790,1,4,"3",0.4, 574, 574,3
FALSE, 6.8840790,1,4,"4",0.6, 574, 574,4
FALSE, 6.9051606,1,1,"0",0.0, 575, 575,0
FALSE, 6.9051606,1,1,"1",0.6, 575, 575,1
FALSE, 6.9051606,1,1,"2",0.5, 575, 575,2
FALSE, 6.9051606,1,1,"3",0.4, 575, 575,3
TRUE, 6.9051606,1,1,"4",0.6, 575, 575,4
